provinsi,jenis,daerah,tahun,periode,cluster,pca1,pca2
23,2,2,0.0,1,1,6.058537971568821,-3.0207561360919777
23,2,2,0.0,1,1,6.058537971568821,-3.0207561360919777
23,2,2,0.0,1,1,6.058537971568821,-3.0207561360919777
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,0,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,0,0.0,1,1,6.058537971568821,-3.020756136091981
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,0,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,1,0.0,1,1,6.058537971568821,-3.0207561360919795
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,0,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,2,1.0,1,1,6.058537971568821,-0.7306741749965292
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,0,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,0,1.0,1,1,6.058537971568821,-0.7306741749965325
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,0,1,6.058537971568821,-0.730674174996531
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
23,2,1,1.0,1,1,6.058537971568821,-0.7306741749965308
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,0,0,-5.0487816429740136,2.0732324577040786
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,2,1.0,1,0,-5.0487816429740136,2.073232457704079
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,0,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,0,1.0,1,0,-5.0487816429740136,2.0732324577040755
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,0,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,0,1,1.0,1,0,-5.0487816429740136,2.0732324577040773
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,0,0,-5.0487816429740136,0.6712791413537749
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,2,1.0,1,0,-5.0487816429740136,0.6712791413537751
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,0,0,-5.0487816429740136,0.6712791413537716
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,0,1.0,1,0,-5.0487816429740136,0.6712791413537718
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,0,0,-5.0487816429740136,0.6712791413537733
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,1,1,1.0,1,0,-5.0487816429740136,0.6712791413537735
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,0,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,2,0.0,1,0,-5.048781642974012,-3.0207561360919777
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,0,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,0,0.0,1,0,-5.048781642974012,-3.020756136091981
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,0,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,1,0.0,1,0,-5.048781642974012,-3.0207561360919795
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,0,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,2,1.0,1,0,-5.048781642974012,-0.7306741749965292
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,0,0,-5.048781642974012,-0.7306741749965328
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,0,1.0,1,0,-5.048781642974012,-0.7306741749965325
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,0,0,-5.048781642974012,-0.730674174996531
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
12,2,1,1.0,1,0,-5.048781642974012,-0.7306741749965308
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,0,0,-3.029268985784407,2.0732324577040786
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,2,1.0,1,0,-3.029268985784407,2.073232457704079
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,0,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,0,1.0,1,0,-3.029268985784407,2.0732324577040755
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,0,0,-3.029268985784407,2.073232457704077
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,0,1,1.0,1,0,-3.029268985784407,2.0732324577040773
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,0,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,2,1.0,1,0,-3.029268985784407,0.6712791413537751
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,0,0,-3.029268985784407,0.6712791413537718
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,0,1.0,1,0,-3.029268985784407,0.671279141353772
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,0,0,-3.029268985784407,0.6712791413537733
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,1,1,1.0,1,0,-3.029268985784407,0.6712791413537735
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,0,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,2,0.0,1,0,-3.029268985784407,-3.0207561360919772
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,0,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,0,0.0,1,0,-3.029268985784407,-3.020756136091981
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,0,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,1,0.0,1,0,-3.029268985784407,-3.020756136091979
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
14,2,2,1.0,0,0,-3.029268985784407,-0.7306741749965292
